200106,71.5,1.0
200107,71.6,-3.3
200108,75.7,2.8
200109,64.8,-1.7
200110,55.4,0.3
200111,50.0,6.1
200112,41.3,7.2
200201,38.8,7.5
200202,39.8,6.6
200203,44.7,2.5
200204,56.4,4.3
200205,61.0,-1.3
200206,72.8,2.3
200207,76.8,1.9
200208,76.2,3.3
200209,68.1,1.6
200210,54.4,-0.7
200211,44.0,0.1
200212,33.2,-0.9
200301,28.4,-2.9
200302,30.8,-2.4
200303,44.1,1.9
200304,52.5,0.4
200305,60.2,-2.1
200306,68.6,-1.9
200307,74.9,0.0
200308,75.9,3.0
200309,66.7,0.2
200310,53.2,-1.9
200311,50.2,6.3
200312,35.6,1.5
200401,28.0,-3.3
200402,33.5,0.3
200403,46.0,3.8
200404,54.7,2.6
200405,69.3,7.0
200406,70.4,-0.1
200407,75.2,0.3
200408,73.3,0.4
200409,67.9,1.4
200410,54.8,-0.3
200411,48.4,4.5
200412,36.6,2.5
200501,34.7,3.4
200502,36.9,3.7
200503,40.1,-2.1
200504,54.4,2.3
200505,58.4,-3.9
200506,72.9,2.4
200507,77.3,2.4
200508,75.9,3.0
200509,69.9,3.4
200510,57.6,2.5
200511,47.3,3.4
200512,32.6,-1.5
200601,40.8,9.5
200602,35.9,2.7
200603,44.8,2.6
200604,56.6,4.5
200605,61.2,-1.1
200606,71.3,0.8
200607,77.2,2.3
200608,76.4,3.5
200609,64.5,-2.0
200610,53.6,-1.5
200611,48.0,4.1
200612,41.8,7.7
200701,37.8,6.5
200702,27.9,-5.3
200703,44.8,2.6
200704,51.5,-0.6
200705,64.5,2.2
200706,72.6,2.1
200707,75.3,0.4
200708,76.4,3.5
200709,69.3,2.8
200710,62.1,7.0
200711,45.0,1.1
200712,37.2,3.1
200801,34.8,3.5
200802,36.6,3.4
200803,44.0,1.8
200804,55.5,3.4
200805,59.4,-2.9
200806,73.6,3.1
200807,75.5,0.6
200808,71.9,-1.0
200809,67.6,1.1
200810,53.6,-1.5
200811,43.8,-0.1
200812,36.8,2.7
200901,28.7,-2.6
200902,36.9,3.7
200903,42.9,0.7
200904,54.4,2.3
200905,62.6,0.3
200906,70.3,-0.2
200907,72.5,-2.4
200908,75.9,3.0
200909,66.2,-0.3
200910,53.8,-1.3
200911,48.7,4.8
200912,33.8,-0.3
201001,32.0,0.7
201002,31.2,-2.0
201003,47.6,5.4
201004,57.6,5.5
201005,64.5,2.2
201006,75.4,4.9
201007,78.9,4.0
201008,75.8,2.9
201009,69.8,3.3
201010,57.1,2.0
201011,45.1,1.2
201012,30.0,-4.1
201101,29.2,-2.1
201102,37.4,4.2
201103,44.0,1.8
201104,56.7,4.6
201105,65.5,3.2
201106,73.1,2.6
201107,79.1,4.2
201108,75.0,2.1
201109,68.2,1.7
201110,54.3,-0.8
201111,48.5,4.6
201112,39.9,5.8
201201,36.1,4.8
201202,40.5,7.3
201203,52.6,10.4
201204,53.5,1.4
201205,67.7,5.4
201206,70.6,0.1
201207,78.9,4.0
201208,75.4,2.5
201209,66.8,0.3
201210,55.6,0.5
201211,41.1,-2.8
201212,40.0,5.9
201301,36.0,4.7
201302,34.2,1.0
201303,39.4,-2.8
201304,54.8,2.7
201305,61.8,-0.5
201306,72.1,1.6
201307,76.8,1.9
201308,71.6,-1.3
201309,65.5,-1.0
201310,56.6,1.5
201311,41.7,-2.2
201312,37.2,3.1
201401,25.6,-5.7
201402,32.7,-0.5
201403,36.9,-5.3
201404,53.1,1.0
201405,63.5,1.2
201406,71.8,1.3
201407,73.8,-1.1
201408,71.0,-1.9
201409,66.8,0.3
201410,56.9,1.8
201411,41.3,-2.6
201412,38.5,4.4
201501,29.0,-2.3
201502,25.2,-8.0
201503,39.0,-3.2
201504,54.1,2.0
201505,67.7,5.4
201506,72.5,2.0
201507,74.7,-0.2
201508,73.2,0.3
201509,69.7,3.2
201510,54.4,-0.7
201511,49.9,6.0
201512,47.2,13.1
201601,30.9,-0.4
201602,36.0,2.8
201603,49.6,7.4
201604,53.2,1.1
201605,60.7,-1.6
201606,72.2,1.7
201607,78.0,3.1
201608,77.7,4.8
201609,71.4,4.9
201610,58.4,3.3
201611,47.2,3.3
201612,37.3,3.2
201701,37.9,6.6
201702,43.5,10.3
201703,42.7,0.5
201704,59.5,7.4
201705,61.5,-0.8
201706,72.2,1.7
201707,76.6,1.7
201708,71.9,-1.0
201709,67.0,0.5
201710,60.2,5.1
201711,44.4,0.5
201712,34.9,0.8
201801,31.0,-0.3
201802,41.3,8.1
201803,38.9,-3.3
201804,51.4,-0.7
201805,69.0,6.7
201806,71.8,1.3
201807,75.8,0.9
201808,76.2,3.3
201809,71.3,4.8
201810,58.2,3.1
201811,42.5,-1.4
201812,37.9,3.8
201901,33.2,1.9
201902,37.6,4.4
201903,42.5,0.3
201904,58.2,6.1
201905,67.5,5.2
201906,72.1,1.6
201907,78.2,3.3
201908,75.1,2.2
201909,71.8,5.3
201910,59.2,4.1
201911,41.9,-2.0
201912,38.0,3.9
202001,38.3,7.0
202002,41.0,7.8
202003,49.5,7.3
202004,51.7,-0.4
202005,60.7,-1.6
202006,72.5,2.0
202007,79.9,5.0
202008,76.2,3.3
202009,66.1,-0.4
202010,57.9,2.8
202011,50.8,6.9
202012,37.8,3.7
202101,34.8,3.5
202102,34.4,1.2
202103,47.3,5.1
202104,55.0,2.9
202105,61.2,-1.1
202106,72.7,2.2
202107,76.7,1.8
202108,76.9,4.0
202109,68.6,2.1
202110,62.0,6.9
202111,43.4,-0.5
202112,43.3,9.2
202201,30.0,-1.3
202202,38.3,5.1
202203,46.6,4.4
202204,53.0,0.9
202205,64.0,1.7
202206,71.6,1.1
202207,76.6,1.7
202208,75.6,2.7
202209,67.8,1.3
202210,53.7,-1.4
202211,47.8,3.9
202212,35.8,1.7
202301,41.8,10.5
202302,44.0,10.8
202303,45.7,3.5
202304,58.6,6.5
202305,60.8,-1.5
202306,68.8,-1.7
202307,78.2,3.3
202308,75.2,2.3
202309,69.1,2.6
202310,58.9,3.8
202311,44.9,1.0
202312,41.8,7.7
202401,35.9,4.6
202402,41.4,8.2
202403,48.7,6.5
202404,57.8,5.7
202405,66.1,3.8
202406,74.8,4.3
202407,79.5,4.6
202408,75.2,2.3
202409,67.9,1.4
202410,57.7,2.6
